sweep,downstream,selection_metric,selection_epoch,selected_final_downstream,oracle,first_epoch_in_band
simclr-tau,cifar10c,rerankme,103,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,104,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,107,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,108,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,110,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,111,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,112,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,113,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,114,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,115,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,116,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,117,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,118,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,120,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,121,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,122,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,124,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,125,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,126,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,127,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,128,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,130,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,131,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,133,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,135,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,136,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,137,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,138,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,139,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,140,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,143,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,145,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,147,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,148,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,149,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,150,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,151,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,154,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,156,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,159,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,160,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,161,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,162,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,164,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,165,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,167,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,172,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,173,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,175,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,176,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,177,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,178,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,179,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,182,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,183,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,184,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,187,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,189,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,190,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,191,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,192,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,193,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,195,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,197,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,198,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,199,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,201,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,202,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,203,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,204,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,205,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,206,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,208,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,209,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,210,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,211,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,212,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,215,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,217,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,218,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,219,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,221,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,223,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,224,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,226,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,228,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,229,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,230,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,231,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,233,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,234,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,235,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,236,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,239,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,240,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,241,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,242,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,244,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,245,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,246,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,247,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,249,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,250,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,251,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,252,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,253,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,255,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,260,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,261,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,263,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,264,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,265,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,267,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,268,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,269,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,270,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,271,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,274,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,275,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,277,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,278,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,280,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,282,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,283,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,284,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,286,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,287,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,289,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,290,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,291,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,292,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,293,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,294,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,296,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,298,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,299,0.6759210228919983,0.7014252543449402,0
